term,subject,course_number,course_code_full,course_title,units,course_info,sec,class_number,section_uid,no_material_cost,reserve_capacity,class_notes_ref,type,days,time,open_seats,location,instructor,comment
Spring_2026,ANTH,422,ANTH 422,THE ANTHROPOLOGY OF GENDER,3,,02,11239,Spring_2026|ANTH 422|02|11239,FALSE,\N,306,SEM,TuTh,2-3:15PM,available,ONLINE-ONLY,Paley V,Class instruction is: Synch. Online - Meet Times.
Spring_2026,ANTH,423,ANTH 423,PROF DEV IN ANTHROPOLOGY,3,,02,12286,Spring_2026|ANTH 423|02|12286,FALSE,\N,306,LEC,Th,2:30-5:15PM,available,ONLINE-ONLY,Wrapp M,Class instruction is: Synch. Online - Meet Times.
Spring_2026,ANTH,435,ANTH 435,HUMAN EVOLUTION,3,,02,10950,Spring_2026|ANTH 435|02|10950,TRUE,\N,310,SEM,MW,11-12:15PM,available,LA5-163,Uy J,Class instruction is: Face to Face - On Campus.
Spring_2026,ANTH,438,ANTH 438,EVOLUTION SEX & REPRODUCTION,3,GE: 2UD/5UD (UDB),01,7477,Spring_2026|ANTH 438|01|7477,TRUE,\N,310,LEC,TuTh,11-12:15PM,,LA3-120,Uy J,Class instruction is: Face to Face - On Campus.
Spring_2026,ANTH,439,ANTH 439,METHODS IN BIOLOGICAL ANTHRO,3,,01,10284,Spring_2026|ANTH 439|01|10284,TRUE,\N,,SEM,TuTh,12:30-1:20PM,,LA5-163,Uy J,Class instruction is: Face to Face - On Campus.
Spring_2026,ANTH,439,ANTH 439,METHODS IN BIOLOGICAL ANTHRO,3,,02,10285,Spring_2026|ANTH 439|02|10285,FALSE,\N,,ACT,TuTh,1:30-2:20PM,,LA5-163,Uy J,Class instruction is: Face to Face - On Campus.
Spring_2026,ANTH,441,ANTH 441,ETHNOGRAPHIC FILM PRODUCTION I,3,,01,5031,Spring_2026|ANTH 441|01|5031,FALSE,\N,310,SEM,W,4-5:50PM,available,LA5-154,Chhaing-Carleton R,Class instruction is: Face to Face - On Campus.
Spring_2026,ANTH,441,ANTH 441,ETHNOGRAPHIC FILM PRODUCTION I,3,,02,5032,Spring_2026|ANTH 441|02|5032,FALSE,\N,310,ACT,W,6-7:50PM,available,LA5-154,Chhaing-Carleton R,Class instruction is: Face to Face - On Campus.
Spring_2026,ANTH,458,ANTH 458,ETHNOGRAPHIC METHODS,3,,01,4030,Spring_2026|ANTH 458|01|4030,FALSE,\N,310,SEM,M,1-2:50PM,available,LA5-154,Quintiliani K,Class instruction is: Face to Face - On Campus.
Spring_2026,ANTH,458,ANTH 458,ETHNOGRAPHIC METHODS,3,,02,4653,Spring_2026|ANTH 458|02|4653,FALSE,\N,310,ACT,W,1-2:50PM,available,LA5-154,Quintiliani K,Class instruction is: Face to Face - On Campus.
