term,subject,course_number,course_code_full,course_title,units,course_info,sec,class_number,section_uid,no_material_cost,reserve_capacity,class_notes_ref,type,days,time,open_seats,location,instructor,comment
Spring_2026,LING,499,LING 499,DIRECTED STUDIES IN LINGUISTIC,1,,05,4101,Spring_2026|LING 499|05|4101,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Hall N,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,499,LING 499,DIRECTED STUDIES IN LINGUISTIC,1,,06,4102,Spring_2026|LING 499|06|4102,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Hatami S,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,499,LING 499,DIRECTED STUDIES IN LINGUISTIC,1,,07,4103,Spring_2026|LING 499|07|4103,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Klein W,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,499,LING 499,DIRECTED STUDIES IN LINGUISTIC,1,,08,4104,Spring_2026|LING 499|08|4104,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Reynolds W,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,499,LING 499,DIRECTED STUDIES IN LINGUISTIC,1,,09,6090,Spring_2026|LING 499|09|6090,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Rodriguez I,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,499,LING 499,DIRECTED STUDIES IN LINGUISTIC,1,,10,6091,Spring_2026|LING 499|10|6091,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Staff,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,533,LING 533,ETHNOGRAPHY OF COMMUNICATION,3,,02,12272,Spring_2026|LING 533|02|12272,FALSE,\N,310,SEM,Th,5:15-8:00PM,,LA5-165,Klein W,Class instruction is: Face to Face - On Campus.Class offered with ANTH-530-02
Spring_2026,LING,550,LING 550,TEACHING L2 LISTENING/SPEAKING,3,,01,9178,Spring_2026|LING 550|01|9178,FALSE,\N,,LEC,Th,5-7:45PM,available,PSY-201,Hatami S,Class instruction is: Face to Face - On Campus.
Spring_2026,LING,561,LING 561,SECOND LANG CURRICULUM DEVL,3,,01,10249,Spring_2026|LING 561|01|10249,FALSE,\N,,SEM,W,5-7:45PM,available,LA5-148,Delarosa R,Class instruction is: Face to Face - On Campus.
Spring_2026,LING,572,LING 572,LANGUAGE AND SOCIAL JUSTICE,3,,01,10250,Spring_2026|LING 572|01|10250,FALSE,\N,,SEM,M,5-7:45PM,,LA3-204,Klein W,Class instruction is: Face to Face - On Campus.All seats are reserved for the following group: Dual Language Development (College of Education) students Code 008752
Spring_2026,LING,593,LING 593,PRACTICUM IN TESOL,3,,01,7340,Spring_2026|LING 593|01|7340,FALSE,\N,,SEM,M,5-6:15PM,available,PSY-230,Abbuhl R,Class instruction is: Face to Face - On Campus.
Spring_2026,LING,593,LING 593,PRACTICUM IN TESOL,3,,02,7767,Spring_2026|LING 593|02|7767,FALSE,\N,,SUP,TBA,NA,available,ONLINE-ONLY,Abbuhl R,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,LING,595,LING 595,QUALITATIVE RESEARCH METHODS,3,,01,10251,Spring_2026|LING 595|01|10251,FALSE,\N,,SEM,TuTh,3:30-4:45PM,,LA5-148,Abbuhl R,Class instruction is: Face to Face - On Campus.Reserved Seats Contact Dept Office
