term,subject,course_number,course_code_full,course_title,units,course_info,sec,class_number,section_uid,no_material_cost,reserve_capacity,class_notes_ref,type,days,time,open_seats,location,instructor,comment
Spring_2026,BIOL,416,BIOL 416,VIROLOGY,3,,02,6950,Spring_2026|BIOL 416|02|6950,FALSE,\N,"1,27",LEC,TuTh,9:30-10:45AM,,HSCI-107,Ramirez P,"Class instruction is: Face to Face - On Campus.Some seats are reserved for the following: Graduating seniors (all Biology majors). Reserved seating expires December 1, 2025."
Spring_2026,BIOL,416,BIOL 416,VIROLOGY,3,,03,10105,Spring_2026|BIOL 416|03|10105,FALSE,\N,,LEC,TuTh,2-3:15PM,,HSCI-107,Ramirez P,"Class instruction is: Face to Face - On Campus.Some seats are reserved for the following: Graduating seniors (all Biology majors). Reserved seating expires December 1, 2025."
Spring_2026,BIOL,419,BIOL 419,ICHTHYOLOGY,3,,01,4041,Spring_2026|BIOL 419|01|4041,FALSE,\N,"1,27",LEC,MW,1-1:50PM,,HSCI-072,Perlman B,"Class instruction is: Face to Face - On Campus.Some seats are reserved for the following: Marine Biology and Graduating Seniors (all Biology majors). Reserved seating expires December 1, 2025."
Spring_2026,BIOL,419,BIOL 419,ICHTHYOLOGY,3,,03,11237,Spring_2026|BIOL 419|03|11237,FALSE,\N,"310,12,27",LAB,W,2-4:45PM,,HSCI-072,Perlman B,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,421,BIOL 421,HERPETOLOGY,4,,01,7333,Spring_2026|BIOL 421|01|7333,FALSE,\N,"1,27",LEC,TuTh,12:30-1:20PM,,HSCI-072,Putman B,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,421,BIOL 421,HERPETOLOGY,4,,02,7334,Spring_2026|BIOL 421|02|7334,FALSE,\N,"12,27",LAB,TuTh,9:30-12:15PM,,HSCI-072,Putman B,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,422,BIOL 422,ELASMOBRANCH BIOLOGY,3,,01,7614,Spring_2026|BIOL 422|01|7614,FALSE,\N,"1,27",LEC,Tu,5-7:45PM,,HSCI-107,Lowe C,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,424,BIOL 424,ORNITHOLOGY,3,,01,5668,Spring_2026|BIOL 424|01|5668,FALSE,\N,"1,13,27",LEC,W,11-12:50PM,,HSCI-074,Cooper D,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,424,BIOL 424,ORNITHOLOGY,3,,02,5669,Spring_2026|BIOL 424|02|5669,FALSE,\N,"12,27",LAB,W,8-10:45AM,,HSCI-074,Cooper D,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,427,BIOL 427,VASCULAR PLANT SYSTEMATICS,4,,01,6816,Spring_2026|BIOL 427|01|6816,FALSE,\N,"1,27",LEC,MW,1-1:50PM,available,HSCI-075,Fisher A,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,427,BIOL 427,VASCULAR PLANT SYSTEMATICS,4,,02,6817,Spring_2026|BIOL 427|02|6817,FALSE,\N,"12,27",LAB,MW,9-11:30AM,available,HSCI-075,Fisher A,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,430,BIOL 430,IMMUNOLOGY,3,,01,2775,Spring_2026|BIOL 430|01|2775,FALSE,\N,"1,27",LEC,TuTh,11-12:15PM,available,PH1-223,Cabrera I,"Class instruction is: Face to Face - On Campus.Some seats are reserved for the following: Graduating seniors (all Biology majors). Reserved seating expires December 1, 2025."
Spring_2026,BIOL,430,BIOL 430,IMMUNOLOGY,3,,02,6404,Spring_2026|BIOL 430|02|6404,FALSE,\N,"1,27",LEC,MW,12:30-1:45PM,,KIN-063,Suarez C,"Class instruction is: Face to Face - On Campus.Some seats are reserved for the following: Graduating seniors (all Biology majors). Reserved seating expires December 1, 2025."
Spring_2026,BIOL,431,BIOL 431,BIOLOGY OF CANCER,3,,01,10125,Spring_2026|BIOL 431|01|10125,FALSE,\N,,LEC,TuTh,8-9:15AM,,HSCI-107,Jackson N,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,432,BIOL 432,STEM CELL BIOLOGY,3,,01,6959,Spring_2026|BIOL 432|01|6959,FALSE,\N,"306,1,13,27",LEC,Tu,5-7:45PM,,ONLINE-ONLY,Jones M,Class instruction is: Synch. Online - Meet Times.
Spring_2026,BIOL,433,BIOL 433,DEVELOPMENTAL BIOLOGY,3,,01,7619,Spring_2026|BIOL 433|01|7619,FALSE,\N,"1,13,27",LEC,TuTh,9:30-10:45AM,,AS-244,Lee J,"Class instruction is: Face to Face - On Campus.Some seats are reserved for the following: Graduating seniors (all Biology majors). Reserved seating expires December 1, 2025."
Spring_2026,BIOL,442,BIOL 442,PHYSIOLOGY AT THE LIMIT,3,,01,5805,Spring_2026|BIOL 442|01|5805,FALSE,\N,"1,13",LEC,MW,11-12:15PM,available,LA5-271,Rourke B,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,443,BIOL 443,ENDOCRINOLOGY,3,,01,3444,Spring_2026|BIOL 443|01|3444,FALSE,\N,"1,13,27",LEC,MW,9:30-10:45AM,,HSCI-101,Sinchak K,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,444,BIOL 444,REPRODUCTIVE BIOLOGY,3,,02,10139,Spring_2026|BIOL 444|02|10139,FALSE,\N,,LEC,TuTh,12:30-1:45PM,,AS-235,Young K,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,444,BIOL 444,REPRODUCTIVE BIOLOGY,3,,03,10962,Spring_2026|BIOL 444|03|10962,FALSE,\N,310,LEC,MW,12:30-1:45PM,,LA5-243,Le D,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,446,BIOL 446,BIO & PHYS RSPNS CLIMAT CHANGE,3,,01,5871,Spring_2026|BIOL 446|01|5871,FALSE,\N,"1,13,27",LEC,TuTh,11-12:15PM,,AS-235,Pace D,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,448,BIOL 448,PRINCIPLES OF NEUROBIOLOGY,3,,01,3029,Spring_2026|BIOL 448|01|3029,FALSE,\N,"1,13,27",LEC,MW,2-3:15PM,,HC-131,Sinchak K,"Class instruction is: Face to Face - On Campus.Some seats are reserved for the following: Graduating seniors (all Biology majors). Reserved seating expires December 1, 2025."
Spring_2026,BIOL,453,BIOL 453,VISUAL ECOLOGY,3,,01,8660,Spring_2026|BIOL 453|01|8660,FALSE,\N,"1,27",LEC,TuTh,12:30-1:45PM,,HSCI-107,Finkbeiner S,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,457,BIOL 457,FIELD METHODS IN ECOLOGY,4,,01,10110,Spring_2026|BIOL 457|01|10110,FALSE,\N,,LEC,MW,8-8:50AM,,HC-131,Johnson D,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,457,BIOL 457,FIELD METHODS IN ECOLOGY,4,,02,10111,Spring_2026|BIOL 457|02|10111,FALSE,\N,,LAB,MW,9-11:45AM,,HC-131,Johnson D,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,459,BIOL 459,CONSERVATION BIOLOGY,3,,01,7391,Spring_2026|BIOL 459|01|7391,FALSE,\N,"1,13,27",LEC,TuTh,12:30-1:45PM,,HC-131,Whitcraft C,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,462,BIOL 462,BIOETHICS AND PUBLIC POLICY,3,,01,8745,Spring_2026|BIOL 462|01|8745,FALSE,\N,"311,1,27",LEC,Th,5-7:45PM,available,HSCI-107,Cabrera I,Class instruction is: Hybrid (Face to Face & Synch).
Spring_2026,BIOL,462,BIOL 462,BIOETHICS AND PUBLIC POLICY,3,,01,\N,Spring_2026|BIOL 462|01|NOCLASS|8e786fcea7682a8d,FALSE,\N,,,Th,5-7:45PM,,ONLINE-ONLY,Cabrera I,additional meeting detail
Spring_2026,BIOL,464,BIOL 464,AQUATIC TOXICOLOGY,3,,01,10101,Spring_2026|BIOL 464|01|10101,FALSE,\N,,LEC,MW,2-3:15PM,,HSCI-101,Holland E,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,471,BIOL 471,BACTERIAL PHYSIOLOGY,3,,01,4377,Spring_2026|BIOL 471|01|4377,FALSE,\N,"1,13,27",LEC,TuTh,9:30-10:45AM,available,LA5-353,Romero L,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,474,BIOL 474,BIOINFORMATICS,3,,01,5682,Spring_2026|BIOL 474|01|5682,FALSE,\N,"1,13,27",LEC,MW,11-11:50AM,available,HSCI-101,Berlemont R,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,474,BIOL 474,BIOINFORMATICS,3,,03,9125,Spring_2026|BIOL 474|03|9125,FALSE,\N,"12,27",LAB,M,12:30-3:15PM,available,LA5-357,Berlemont R,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,480,BIOL 480,SEMINARS,1,,01,1099,Spring_2026|BIOL 480|01|1099,FALSE,\N,"1,13,27",SEM,Th,4-4:50PM,available,ONLINE-ONLY,Tsai H,Class instruction is: Synch. Online - Meet Times.
Spring_2026,BIOL,492A,BIOL 492A,STEM CELL RESEARCH INTERNSHIP,12,,01,2792,Spring_2026|BIOL 492A|01|2792,FALSE,\N,"1,13,180",LAB,NA,NA,available,OFF-CAMP,Holland E,Instructor Consent RequiredClass instruction is: Face to Face - Off Campus.
Spring_2026,BIOL,494,BIOL 494,UNDRGRDTE INTRNSHIP IN BIO SCI,1,,01,6031,Spring_2026|BIOL 494|01|6031,FALSE,\N,"1,3",ACT,NA,NA,available,OFF-CAMP,Carter A,Instructor Consent RequiredClass instruction is: Face to Face - Off Campus.
Spring_2026,BIOL,495,BIOL 495,INSTRUCTION LAB TEACHING,1,,01,1100,Spring_2026|BIOL 495|01|1100,FALSE,\N,"1,3",SUP,TBA,NA,available,HSCI-073,Berlemont R,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,495,BIOL 495,INSTRUCTION LAB TEACHING,1,,02,3714,Spring_2026|BIOL 495|02|3714,FALSE,\N,"1,3",SUP,TBA,NA,,HSCI-075,Fisher A,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,495,BIOL 495,INSTRUCTION LAB TEACHING,1,,03,5206,Spring_2026|BIOL 495|03|5206,FALSE,\N,"1,3",SUP,TBA,NA,,MLSC-134,Gardner M,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,495,BIOL 495,INSTRUCTION LAB TEACHING,1,,05,8094,Spring_2026|BIOL 495|05|8094,FALSE,\N,"1,3",SUP,TBA,NA,available,MIC-008D,Carlson M,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,495,BIOL 495,INSTRUCTION LAB TEACHING,1,,06,8126,Spring_2026|BIOL 495|06|8126,FALSE,\N,"1,3",SUP,TBA,NA,available,MIC-009,Carter A,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,495,BIOL 495,INSTRUCTION LAB TEACHING,1,,07,9661,Spring_2026|BIOL 495|07|9661,FALSE,\N,,SUP,TBA,NA,available,MLSC-104,Hobson H,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,495,BIOL 495,INSTRUCTION LAB TEACHING,1,,08,9697,Spring_2026|BIOL 495|08|9697,FALSE,\N,"1,3",SUP,TBA,NA,available,HSCI-111,Darjany L,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,495,BIOL 495,INSTRUCTION LAB TEACHING,1,,09,12812,Spring_2026|BIOL 495|09|12812,FALSE,\N,310,SUP,TBA,NA,,MIC-202E,Zhang M,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,495,BIOL 495,INSTRUCTION LAB TEACHING,1,,10,12820,Spring_2026|BIOL 495|10|12820,FALSE,\N,310,SUP,TBA,NA,,HSCI-075,Finkbeiner S,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,495,BIOL 495,INSTRUCTION LAB TEACHING,1,,11,12828,Spring_2026|BIOL 495|11|12828,FALSE,\N,,SUP,TBA,NA,,MLSC-210,Brusslan J,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,01,1101,Spring_2026|BIOL 496|01|1101,FALSE,\N,"1,3",SUP,TBA,NA,,HSCI-112,Allen B,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,02,3233,Spring_2026|BIOL 496|02|3233,FALSE,\N,"1,3",SUP,TBA,NA,available,MIC-202A,Berlemont R,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,03,3237,Spring_2026|BIOL 496|03|3237,FALSE,\N,"1,3",SUP,TBA,NA,,MLSC-210,Brusslan J,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,04,3238,Spring_2026|BIOL 496|04|3238,FALSE,\N,"1,3",SUP,TBA,NA,,MIC-009,Carter A,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,05,3241,Spring_2026|BIOL 496|05|3241,FALSE,\N,"1,3",SUP,TBA,NA,,MIC-302A,Dillon J,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,06,3242,Spring_2026|BIOL 496|06|3242,FALSE,\N,"1,3",SUP,TBA,NA,available,MLSC-215,Johnston J,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,07,3251,Spring_2026|BIOL 496|07|3251,FALSE,\N,"1,3",SUP,TBA,NA,,MLSC-211,Fisher A,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,08,3300,Spring_2026|BIOL 496|08|3300,FALSE,\N,"1,3",SUP,TBA,NA,available,MLSC-222,Fraser D,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,09,3301,Spring_2026|BIOL 496|09|3301,FALSE,\N,"1,3",SUP,TBA,NA,,MLSC-212,Cadney M,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,10,3302,Spring_2026|BIOL 496|10|3302,FALSE,\N,"1,3",SUP,TBA,NA,,HSCI-070,Harris M,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,11,3303,Spring_2026|BIOL 496|11|3303,FALSE,\N,"1,3",SUP,TBA,NA,available,MIC-201,Hernandez Pacheco R,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,12,3304,Spring_2026|BIOL 496|12|3304,FALSE,\N,"1,3",SUP,TBA,NA,,HSCI-143,Holland E,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,13,3305,Spring_2026|BIOL 496|13|3305,FALSE,\N,"1,3",SUP,TBA,NA,,MIC-304A,Johnson D,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,14,3307,Spring_2026|BIOL 496|14|3307,FALSE,\N,"1,3",SUP,TBA,NA,,HSCI-012,Putman B,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,16,3308,Spring_2026|BIOL 496|16|3308,FALSE,\N,"1,3",SUP,TBA,NA,,HSCI-116,Lowe C,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,18,3309,Spring_2026|BIOL 496|18|3309,FALSE,\N,"1,3",SUP,TBA,NA,,MLSC-221,Pace D,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,20,3542,Spring_2026|BIOL 496|20|3542,FALSE,\N,"1,3",SUP,TBA,NA,,MLSC-216,Ramirez P,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,21,3558,Spring_2026|BIOL 496|21|3558,FALSE,\N,"1,3",SUP,TBA,NA,,MLSC-218,Rourke B,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,22,3645,Spring_2026|BIOL 496|22|3645,FALSE,\N,"1,3",SUP,TBA,NA,,HSCI-141,Sinchak K,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,23,3646,Spring_2026|BIOL 496|23|3646,FALSE,\N,"1,3",SUP,TBA,NA,available,HSCI-010,Stankowich T,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,24,3647,Spring_2026|BIOL 496|24|3647,FALSE,\N,"1,3",SUP,TBA,NA,,MIC-305A,Tsai H,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,25,3801,Spring_2026|BIOL 496|25|3801,FALSE,\N,"1,3",SUP,TBA,NA,,HSCI-139,Whitcraft C,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,26,3802,Spring_2026|BIOL 496|26|3802,FALSE,\N,"1,3",SUP,TBA,NA,,MLSC-217,Young K,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,27,3803,Spring_2026|BIOL 496|27|3803,FALSE,\N,"1,3",SUP,TBA,NA,,MIC-202E,Zhang M,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,28,3804,Spring_2026|BIOL 496|28|3804,FALSE,\N,"1,3",SUP,TBA,NA,,MLSC-105,Lee Y,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,29,6942,Spring_2026|BIOL 496|29|6942,FALSE,\N,"1,3",SUP,TBA,NA,,MLSC-136,Nobles M,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,30,6951,Spring_2026|BIOL 496|30|6951,FALSE,\N,"1,3",SUP,TBA,NA,,MLSC-116,Perlman B,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,32,7641,Spring_2026|BIOL 496|32|7641,FALSE,\N,"1,3",SUP,TBA,NA,,MLSC-209,Lee J,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,33,7642,Spring_2026|BIOL 496|33|7642,FALSE,\N,"1,3",SUP,TBA,NA,,MIC-008D,Carlson M,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,34,12250,Spring_2026|BIOL 496|34|12250,FALSE,\N,310,SUP,TBA,NA,,MIC-303B,Thomas L,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,496,BIOL 496,UNDERGRAD DIRECTED RESEARCH,1,,35,12746,Spring_2026|BIOL 496|35|12746,FALSE,\N,,SUP,TBA,NA,,MIC-303B,Czaja R,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,511,BIOL 511,MARINE MAMMALOGY,3,,01,6821,Spring_2026|BIOL 511|01|6821,FALSE,\N,"1,13,27",LEC,Tu,9:30-11:20AM,available,HC-121,Dines J,Instructor Consent RequiredClass instruction is: Face to Face - On Campus.
Spring_2026,BIOL,511,BIOL 511,MARINE MAMMALOGY,3,,02,6822,Spring_2026|BIOL 511|02|6822,FALSE,\N,"12,27",LAB,Th,9:30-12:15PM,available,HSCI-115,Dines J,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,516,BIOL 516,VIROLOGY,3,,01,11222,Spring_2026|BIOL 516|01|11222,FALSE,\N,310,LEC,TuTh,2-3:15PM,available,HSCI-107,Ramirez P,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,522,BIOL 522,ELASMOBRANCH BIOLOGY,3,,01,7615,Spring_2026|BIOL 522|01|7615,FALSE,\N,"1,13,27",LEC,Tu,5-7:45PM,available,HSCI-107,Lowe C,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,524,BIOL 524,ORNITHOLOGY,3,,01,5670,Spring_2026|BIOL 524|01|5670,FALSE,\N,"1,13,27",LEC,W,11-12:50PM,available,HSCI-074,Cooper D,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,524,BIOL 524,ORNITHOLOGY,3,,02,5671,Spring_2026|BIOL 524|02|5671,FALSE,\N,"12,27",LAB,W,8-10:45AM,available,HSCI-074,Cooper D,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,531,BIOL 531,BIOLOGY OF CANCER,3,,01,10126,Spring_2026|BIOL 531|01|10126,FALSE,\N,,LEC,TuTh,8-9:15AM,available,HSCI-107,Jackson N,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,532,BIOL 532,STEM CELL BIOLOGY,3,,01,6960,Spring_2026|BIOL 532|01|6960,FALSE,\N,"306,1,13,27",LEC,Tu,5-7:45PM,,ONLINE-ONLY,Jones M,Class instruction is: Synch. Online - Meet Times.
Spring_2026,BIOL,533,BIOL 533,DEVELOPMENTAL BIOLOGY,3,,02,7620,Spring_2026|BIOL 533|02|7620,FALSE,\N,"1,13,27",LEC,TuTh,9:30-10:45AM,available,AS-244,Lee J,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,542,BIOL 542,PHYSIOLOGY AT THE LIMIT,3,,01,5806,Spring_2026|BIOL 542|01|5806,FALSE,\N,"1,13,27",LEC,MW,11-12:15PM,available,LA5-271,Rourke B,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,543,BIOL 543,ENDOCRINOLOGY,3,,01,3445,Spring_2026|BIOL 543|01|3445,FALSE,\N,"1,13,27",LEC,MW,9:30-10:45AM,available,HSCI-101,Sinchak K,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,544,BIOL 544,REPRODUCTIVE BIOLOGY,3,,01,6403,Spring_2026|BIOL 544|01|6403,FALSE,\N,"306,1,13,27,312",LEC,MW,12:30-1:45PM,available,LA5-243,Le D,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,544,BIOL 544,REPRODUCTIVE BIOLOGY,3,,02,10357,Spring_2026|BIOL 544|02|10357,FALSE,\N,,LEC,TuTh,12:30-1:45PM,available,AS-235,Young K,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,546,BIOL 546,RESPONSES TO CLIMATE CHANGE,3,,01,5872,Spring_2026|BIOL 546|01|5872,FALSE,\N,"1,13,27",LEC,TuTh,11-12:15PM,available,AS-235,Pace D,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,548,BIOL 548,PRINCIPLES OF NEUROBIOLOGY,3,,01,3053,Spring_2026|BIOL 548|01|3053,FALSE,\N,"1,13,27",LEC,MW,2-3:15PM,,HC-131,Sinchak K,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,553,BIOL 553,VISUAL ECOLOGY,3,,01,8661,Spring_2026|BIOL 553|01|8661,FALSE,\N,"1,13,27",LEC,TuTh,12:30-1:45PM,available,HSCI-107,Finkbeiner S,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,557,BIOL 557,FIELD METHODS IN ECOLOGY,4,,01,10113,Spring_2026|BIOL 557|01|10113,FALSE,\N,,LEC,MW,8-8:50AM,available,HC-131,Johnson D,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,557,BIOL 557,FIELD METHODS IN ECOLOGY,4,,02,10114,Spring_2026|BIOL 557|02|10114,FALSE,\N,,LAB,MW,9-11:45AM,available,HC-131,Johnson D,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,559,BIOL 559,CONSERVATION BIOLOGY,3,,01,7392,Spring_2026|BIOL 559|01|7392,FALSE,\N,"1,13,27",LEC,TuTh,12:30-1:45PM,available,HC-131,Whitcraft C,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,561,BIOL 561,FUNDAMENTALS OF DATA VISUALZTN,3,,01,10472,Spring_2026|BIOL 561|01|10472,FALSE,\N,,LEC,MW,9:30-10:45AM,available,AS-244,Allen B,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,562,BIOL 562,BIOETHICS AND PUBLIC POLICY,3,,01,8746,Spring_2026|BIOL 562|01|8746,FALSE,\N,"311,1,13,27",LEC,Th,5-7:45PM,available,HSCI-107,Cabrera I,Class instruction is: Hybrid (Face to Face & Synch).
Spring_2026,BIOL,562,BIOL 562,BIOETHICS AND PUBLIC POLICY,3,,01,\N,Spring_2026|BIOL 562|01|NOCLASS|54fac993fde26ecc,FALSE,\N,,,Th,5-7:45PM,,ONLINE-ONLY,Cabrera I,additional meeting detail
Spring_2026,BIOL,564,BIOL 564,AQUATIC TOXICOLOGY,3,,01,10102,Spring_2026|BIOL 564|01|10102,FALSE,\N,,LEC,MW,2-3:15PM,available,HSCI-101,Holland E,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,571,BIOL 571,BACTERIAL PHYSIOLOGY,3,,01,4378,Spring_2026|BIOL 571|01|4378,FALSE,\N,"1,13,27",LEC,TuTh,9:30-10:45AM,available,LA5-353,Romero L,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,574,BIOL 574,BIOINFORMATICS,3,,01,5683,Spring_2026|BIOL 574|01|5683,FALSE,\N,"1,13,27",LEC,MW,11-11:50AM,available,HSCI-101,Berlemont R,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,574,BIOL 574,BIOINFORMATICS,3,,03,9126,Spring_2026|BIOL 574|03|9126,FALSE,\N,"12,27",LAB,M,12:30-3:15PM,available,LA5-357,Berlemont R,Class instruction is: Face to Face - On Campus.
Spring_2026,BIOL,580,BIOL 580,SEMINARS,1,,01,1102,Spring_2026|BIOL 580|01|1102,FALSE,\N,"1,13,27",SEM,Th,4-4:50PM,available,ONLINE-ONLY,Tsai H,Class instruction is: Synch. Online - Meet Times.
Spring_2026,BIOL,592A,BIOL 592A,STEM CELL RESEARCH INTERNSHIP,12,,01,2793,Spring_2026|BIOL 592A|01|2793,FALSE,\N,"1,13,180",LAB,NA,NA,,OFF-CAMP,Holland E,Instructor Consent RequiredClass instruction is: Face to Face - Off Campus.
