term,subject_code,course_number,course_code_full,course_title,units,course_info,sec,class_number,section_uid,no_material_cost,reserve_capacity,class_notes_ref,type,days,time,open_seats,location,instructor,comment
Spring_2026,NUTR,509,NUTR 509,"MKTG, ENTRPRNRSHP, GRANT WRTNG",3,,01,10043,Spring_2026|NUTR 509|01|10043,FALSE,\N,306,LEC,M,6-8:45PM,available,ONLINE-ONLY,Blaine R,Class instruction is: Synch. Online - Meet Times.
Spring_2026,NUTR,511,NUTR 511,CAPSTONE PROJECT,3,,02,10919,Spring_2026|NUTR 511|02|10919,FALSE,\N,306,SEM,M,2-4:45PM,available,ONLINE-ONLY,Childers J,Class instruction is: Synch. Online - Meet Times.
Spring_2026,NUTR,520,NUTR 520,SUPERV EXPER LRNG IN DIETETICS,3,,01,10018,Spring_2026|NUTR 520|01|10018,FALSE,\N,,SUP,TBA,NA,available,ONLINE-ONLY,Childers J,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,NUTR,539,NUTR 539,NUTRITION AND AGING,3,,01,7020,Spring_2026|NUTR 539|01|7020,FALSE,\N,307,LEC,M,6-7:15PM,available,FCS-136,Frank G,Class instruction is: Hybrid(Face to Face & Async).Class offered with GERN-539-01
Spring_2026,NUTR,539,NUTR 539,NUTRITION AND AGING,3,,01,\N,Spring_2026|NUTR 539|01|NOCLASS|858ed3c554c97b93,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Staff,additional meeting detail
Spring_2026,NUTR,561,NUTR 561,COMMUNITY NUTRITION,3,,01,8352,Spring_2026|NUTR 561|01|8352,FALSE,\N,,LEC,M,2-4:45PM,available,FCS-123,Okpara N,Class instruction is: Face to Face - On Campus.
Spring_2026,NUTR,591C,NUTR 591C,PROFESSIONAL PRACTICUM DIETICS,3,,03,12431,Spring_2026|NUTR 591C|03|12431,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Carpiac M,Department Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,NUTR,597,NUTR 597,INDEPENDENT STUDY,1,,01,5927,Spring_2026|NUTR 597|01|5927,FALSE,\N,,SUP,TBA,NA,available,ONLINE-ONLY,Taylor S,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,NUTR,692,NUTR 692,DIRECTED PROJECT,3,,01,5928,Spring_2026|NUTR 692|01|5928,FALSE,\N,,SUP,TBA,NA,available,ONLINE-ONLY,Carpiac M,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,NUTR,697,NUTR 697,DIRECTED RESEARCH,3,,01,12793,Spring_2026|NUTR 697|01|12793,FALSE,\N,305,SUP,TBA,NA,available,ONLINE-ONLY,Gray V,Instructor Consent RequiredClass instruction is: Asynch. Online-No Meet Times.
Spring_2026,NUTR,698,NUTR 698,THESIS,3,,01,5929,Spring_2026|NUTR 698|01|5929,FALSE,\N,,SUP,TBA,NA,,ONLINE-ONLY,Carpiac M,Class instruction is: Asynch. Online-No Meet Times.
