term,subject_code,course_number,course_code_full,course_title,units,course_info,sec,class_number,section_uid,no_material_cost,reserve_capacity,class_notes_ref,type,days,time,open_seats,location,instructor,comment
Spring_2026,KIN,339,KIN 339,PSYCH SPORT BEHAVIOR & PERFORM,3,GE: 4UD (UDD),01,2383,Spring_2026|KIN 339|01|2383,FALSE,\N,"1,21,27",LEC,M,7-9:45PM,,KIN-062,Harris M,Class instruction is: Face to Face - On Campus.All seats are reserved for Spring 2026 KIN students only. Reserved seating will end on 12/17/25
Spring_2026,KIN,339,KIN 339,PSYCH SPORT BEHAVIOR & PERFORM,3,GE: 4UD (UDD),05,8052,Spring_2026|KIN 339|05|8052,FALSE,\N,"305,1,21,27",LEC,NA,NA,,ONLINE-ONLY,Fogaca J,Class instruction is: Asynch. Online-No Meet Times.All seats are reserved for Spring 2026 KIN students only. Reserved seating will end on 12/17/25
Spring_2026,KIN,339,KIN 339,PSYCH SPORT BEHAVIOR & PERFORM,3,GE: 4UD (UDD),06,7050,Spring_2026|KIN 339|06|7050,FALSE,\N,"1,21,27",LEC,MW,9:30-10:45AM,,KIN-058,Fogaca J,Class instruction is: Face to Face - On Campus.All seats are reserved for Spring 2026 KIN students only. Reserved seating will end on 12/17/25
Spring_2026,KIN,339,KIN 339,PSYCH SPORT BEHAVIOR & PERFORM,3,GE: 4UD (UDD),07,7051,Spring_2026|KIN 339|07|7051,FALSE,\N,"1,21,27,305",LEC,NA,NA,,ONLINE-ONLY,Vargas T,Class instruction is: Asynch. Online-No Meet Times.All seats are reserved for Spring 2026 KIN students only. Reserved seating will end on 12/17/25
Spring_2026,KIN,339,KIN 339,PSYCH SPORT BEHAVIOR & PERFORM,3,GE: 4UD (UDD),08,9087,Spring_2026|KIN 339|08|9087,FALSE,\N,"305,1,21,27",LEC,NA,NA,,ONLINE-ONLY,Vargas T,Class instruction is: Asynch. Online-No Meet Times.All seats are reserved for Spring 2026 KIN students only. Reserved seating will end on 12/17/25
Spring_2026,KIN,339,KIN 339,PSYCH SPORT BEHAVIOR & PERFORM,3,GE: 4UD (UDD),09,10718,Spring_2026|KIN 339|09|10718,FALSE,\N,,LEC,TuTh,8-9:15AM,available,KIN-062,Wong Vickland D,Class instruction is: Face to Face - On Campus.All seats are reserved for Spring 2026 KIN students only. Reserved seating will end on 12/17/25
Spring_2026,KIN,343,KIN 343,TECH & ANALY FITNESS/ACTIVITY,3,,01,2553,Spring_2026|KIN 343|01|2553,FALSE,\N,"1,15,21,27",LEC,MW,3-3:50PM,available,KIN-021,Lenzen B,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,343,KIN 343,TECH & ANALY FITNESS/ACTIVITY,3,,02,10827,Spring_2026|KIN 343|02|10827,FALSE,\N,,ACT,MW,4-4:50PM,available,KIN-106,Lenzen B,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,354,KIN 354,TECH IN PHYSICAL EDUCATION,3,,03,8039,Spring_2026|KIN 354|03|8039,FALSE,\N,306,LEC,M,6-7:50PM,available,ONLINE-ONLY,Bassett M,Class instruction is: Synch. Online - Meet Times.
Spring_2026,KIN,354,KIN 354,TECH IN PHYSICAL EDUCATION,3,,04,8040,Spring_2026|KIN 354|04|8040,FALSE,\N,309,ACT,M,8-8:50PM,available,ONLINE-ONLY,Bassett M,Class instruction is: Online - Mixed Meet Times.
Spring_2026,KIN,354,KIN 354,TECH IN PHYSICAL EDUCATION,3,,04,\N,Spring_2026|KIN 354|04|NOCLASS|abf97ada80164d0d,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Staff,additional meeting detail
Spring_2026,KIN,363,KIN 363,THRY ANALYS GROUP FIT INSTRUCT,2,,01,4879,Spring_2026|KIN 363|01|4879,FALSE,\N,,SEM,M,10-10:50AM,,KIN-084,Campbell C,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,363,KIN 363,THRY ANALYS GROUP FIT INSTRUCT,2,,02,4880,Spring_2026|KIN 363|02|4880,FALSE,\N,,ACT,MW,11-11:50AM,,KIN-084,Campbell C,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,363,KIN 363,THRY ANALYS GROUP FIT INSTRUCT,2,,02,\N,Spring_2026|KIN 363|02|NOCLASS|26aff5ddb2458549,FALSE,\N,,,W,10-10:50AM,,KIN-084,Staff,additional meeting detail
Spring_2026,KIN,364,KIN 364,FIT ADULT POP UNIQ HLTH CONSD,3,,01,3385,Spring_2026|KIN 364|01|3385,FALSE,\N,"1,15,21,305",SEM,NA,NA,,ONLINE-ONLY,Alencar M,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,KIN,367,KIN 367,FITNESS & THE AGING PROCESS,3,,01,2229,Spring_2026|KIN 367|01|2229,FALSE,\N,"1,15,21,27,305",SEM,NA,NA,,ONLINE-ONLY,Donlin A,Class instruction is: Asynch. Online-No Meet Times.Some seats are reserved for Spring 2026 Fitness majors. Reserved seating will end on 12/17/25
Spring_2026,KIN,367,KIN 367,FITNESS & THE AGING PROCESS,3,,02,2230,Spring_2026|KIN 367|02|2230,FALSE,\N,"1,15,21,27",ACT,W,8-9:50AM,,KIN-084,Donlin A,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,368,KIN 368,RESISTANCE TRAINING FITNESS,3,,01,3398,Spring_2026|KIN 368|01|3398,FALSE,\N,"1,15,21,27,305",SEM,NA,NA,available,ONLINE-ONLY,Campbell C,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,KIN,368,KIN 368,RESISTANCE TRAINING FITNESS,3,,02,3399,Spring_2026|KIN 368|02|3399,FALSE,\N,"1,15,21,27",ACT,Tu,8-9:50AM,available,KIN-084,Campbell C,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,370,KIN 370,MVMNT THEORY PRAC ELEM PHYS ED,3,,01,2209,Spring_2026|KIN 370|01|2209,FALSE,\N,"1,15,21,27",LEC,TuTh,12:30-1:20PM,available,KIN-051B,Ingram J,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,370,KIN 370,MVMNT THEORY PRAC ELEM PHYS ED,3,,02,2210,Spring_2026|KIN 370|02|2210,FALSE,\N,"1,15,21,27",ACT,Tu,1:30-2:20PM,available,KIN-107,Ingram J,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,370,KIN 370,MVMNT THEORY PRAC ELEM PHYS ED,3,,02,\N,Spring_2026|KIN 370|02|NOCLASS|6f52161e11b97dd1,FALSE,\N,,,Th,1:30-2:20PM,,FLD-117,Staff,additional meeting detail
Spring_2026,KIN,380,KIN 380,PRIN ORGAN MGMT SECNDRY PHY ED,3,,01,5283,Spring_2026|KIN 380|01|5283,FALSE,\N,,LEC,MW,10-10:50AM,available,KIN-021,Ertel M,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,380,KIN 380,PRIN ORGAN MGMT SECNDRY PHY ED,3,,02,5593,Spring_2026|KIN 380|02|5593,FALSE,\N,,ACT,MW,11-11:50AM,available,KIN-021,Ertel M,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,388,KIN 388,COLLABORATION IN ADAPTED PE,3,,01,2231,Spring_2026|KIN 388|01|2231,FALSE,\N,"1,15,24,27",LEC,TuTh,2-2:50PM,available,KIN-062,Bittner M,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,388,KIN 388,COLLABORATION IN ADAPTED PE,3,,03,7046,Spring_2026|KIN 388|03|7046,FALSE,\N,"1,15,24,27",ACT,TuTh,3-3:50PM,available,KIN-062,Bittner M,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,405,KIN 405,APPLIED EXERCISE PHYSIOLOGY,4,,01,2232,Spring_2026|KIN 405|01|2232,FALSE,\N,"1,15,21,27",SEM,Tu,9:30-12:15PM,,DESN-112,Escobar K,Class instruction is: Face to Face - On Campus.Some seats are reserved for Spring 2026 KIN EXSC graduating seniors . Reserved seating will end on 11/14/25
Spring_2026,KIN,405,KIN 405,APPLIED EXERCISE PHYSIOLOGY,4,,02,2233,Spring_2026|KIN 405|02|2233,FALSE,\N,"1,15,21,27",LAB,Th,9-11:45AM,,KIN-121,Paniagua S,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,405,KIN 405,APPLIED EXERCISE PHYSIOLOGY,4,,03,2651,Spring_2026|KIN 405|03|2651,FALSE,\N,,LAB,F,9-11:45AM,,KIN-121,Paniagua S,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,405,KIN 405,APPLIED EXERCISE PHYSIOLOGY,4,,04,2740,Spring_2026|KIN 405|04|2740,FALSE,\N,,LAB,F,12-2:45PM,,KIN-121,Paniagua S,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,410,KIN 410,CORRECTIVE EXERCISE TRAINING,3,,01,6334,Spring_2026|KIN 410|01|6334,FALSE,\N,305,SEM,NA,NA,available,ONLINE-ONLY,Campbell C,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,KIN,410,KIN 410,CORRECTIVE EXERCISE TRAINING,3,,02,6335,Spring_2026|KIN 410|02|6335,FALSE,\N,,LAB,M,1-3:45PM,available,KIN-084,Campbell C,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,411,KIN 411,ADV PRGM DESIGN FITNESS PERF,3,,01,5622,Spring_2026|KIN 411|01|5622,FALSE,\N,"15,305",SEM,NA,NA,,ONLINE-ONLY,Alencar M,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,KIN,411,KIN 411,ADV PRGM DESIGN FITNESS PERF,3,,02,5623,Spring_2026|KIN 411|02|5623,FALSE,\N,,LAB,W,1-3:45PM,,KIN-084,Alencar M,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,412,KIN 412,FITNESS AND WELLNESS COACHING,3,,01,5624,Spring_2026|KIN 412|01|5624,FALSE,\N,305,SEM,NA,NA,,ONLINE-ONLY,Donlin A,Class instruction is: Asynch. Online-No Meet Times.
Spring_2026,KIN,412,KIN 412,FITNESS AND WELLNESS COACHING,3,,02,5625,Spring_2026|KIN 412|02|5625,FALSE,\N,310,LAB,Tu,10-12:45PM,,KIN-084,Walters K,Class instruction is: Face to Face - On Campus.
Spring_2026,KIN,430,KIN 430,MOTOR CONTROL PRIN & THEORY,3,,01,7903,Spring_2026|KIN 430|01|7903,FALSE,\N,305,SEM,NA,NA,,ONLINE-ONLY,Ducharme S,Class instruction is: Asynch. Online-No Meet Times.All seats are reserved for Spring 2026 KIN EXSC graduating seniors. Reserved seating will end on 11/14/25
Spring_2026,KIN,430,KIN 430,MOTOR CONTROL PRIN & THEORY,3,,02,9463,Spring_2026|KIN 430|02|9463,FALSE,\N,305,SEM,NA,NA,,ONLINE-ONLY,Ducharme S,Class instruction is: Asynch. Online-No Meet Times.All seats are reserved for Spring 2026 KIN EXSC graduating seniors. Reserved seating will end on 11/14/25
Spring_2026,KIN,430,KIN 430,MOTOR CONTROL PRIN & THEORY,3,,04,5680,Spring_2026|KIN 430|04|5680,FALSE,\N,305,SEM,NA,NA,,ONLINE-ONLY,Ducharme S,Class instruction is: Asynch. Online-No Meet Times.All seats are reserved for Spring 2026 KIN EXSC graduating seniors. Reserved seating will end on 11/14/25
Spring_2026,KIN,430,KIN 430,MOTOR CONTROL PRIN & THEORY,3,,05,12407,Spring_2026|KIN 430|05|12407,FALSE,\N,305,SEM,NA,NA,,ONLINE-ONLY,Zeidan A,Class instruction is: Asynch. Online-No Meet Times.All seats are reserved for Spring 2026 KIN EXSC graduating seniors. Reserved seating will end on 12/17/25
Spring_2026,KIN,431,KIN 431,SCIENTIFIC FOUND OF LOCOMOTION,3,,02,7049,Spring_2026|KIN 431|02|7049,FALSE,\N,307,SEM,W,4-5:15PM,,KIN-062,Zeidan A,Class instruction is: Hybrid(Face to Face & Async).Some seats are reserved for Spring 2026 KIN EXSC graduating seniors. Reserved seating will end on 11/14/25
Spring_2026,KIN,431,KIN 431,SCIENTIFIC FOUND OF LOCOMOTION,3,,02,\N,Spring_2026|KIN 431|02|NOCLASS|0b934cbd987facf8,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Zeidan A,additional meeting detail
Spring_2026,KIN,431,KIN 431,SCIENTIFIC FOUND OF LOCOMOTION,3,,03,7799,Spring_2026|KIN 431|03|7799,FALSE,\N,307,SEM,W,2-3:15PM,,KIN-062,Caragao M,Class instruction is: Hybrid(Face to Face & Async).Some seats are reserved for Spring 2026 KIN EXSC graduating seniors. Reserved seating will end on 11/14/25
Spring_2026,KIN,431,KIN 431,SCIENTIFIC FOUND OF LOCOMOTION,3,,03,\N,Spring_2026|KIN 431|03|NOCLASS|8846f52ff61d4e96,FALSE,\N,,,NA,NA,,ONLINE-ONLY,Caragao M,additional meeting detail
Spring_2026,KIN,432,KIN 432,APPLIED MOTOR LEARNING,3,,01,10739,Spring_2026|KIN 432|01|10739,FALSE,\N,305,LEC,NA,NA,,ONLINE-ONLY,Wu W,Class instruction is: Asynch. Online-No Meet Times.All seats are reserved for Spring 2026 KIN EXSC graduating seniors. Reserved seating will end on 11/14/25
